location_id,date,temperature_avg_c,precipitation_mm,relative_humidity_pct,wind_speed_knots,visibility_km,is_hot,is_rainy,is_windy,is_low_visibility,weather_risk_score,weather_risk_level,recommended_action
KOGD,2024-03-04,-1.77,5.84,60.2768,7.011,13.9256,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOGD,2024-03-22,12.39,0.0,36.54,5.59,16.583,False,False,False,False,0.0,Low,Normal operations
KSAV,2022-11-02,19.29,0.0,67.6498,3.141,16.4112,False,False,False,False,0.0,Low,Normal operations
KSAV,2022-11-03,18.77,0.0,72.409,4.671,15.6212,False,False,False,False,0.0,Low,Normal operations
KSDF,2022-11-07,17.14,0.0,46.6752,4.79,15.778,False,False,False,False,0.0,Low,Normal operations
KSEP,2022-11-14,6.79,0.0,72.92,6.111,13.9001,False,False,False,False,0.0,Low,Normal operations
KMQJ,2020-04-03,10.6,0.0,63.063,0.363,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KDWH,2022-06-25,30.2,0.0,59.1735,4.389,15.9238,True,False,False,False,0.35,Medium,Add water points & shade
KCWA,2021-06-23,14.3,0.0,70.9929,5.049,16.583,False,False,False,False,0.0,Low,Normal operations
KCLS,2023-06-13,21.3,0.0,72.2403,6.88,16.261,False,False,False,False,0.0,Low,Normal operations
KD95,2021-06-22,11.04,0.0,69.0129,4.79,16.905,False,False,False,False,0.0,Low,Normal operations
KDAB,2021-06-29,26.49,0.0,76.73,4.671,16.422,True,False,False,False,0.35,Medium,Add water points & shade
KDCM,2021-06-11,25.8,27.54,69.3356,3.411,16.744,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDTS,2021-01-03,11.85,0.0,68.6598,7.689,16.905,False,False,False,False,0.0,Low,Normal operations
KDYR,2022-06-16,29.29,0.0,67.61,3.949,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KDKX,2021-06-10,23.58,3.355,85.9409,6.192,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDMH,2021-06-04,24.39,0.51,68.3648,5.48,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KECS,2022-06-03,14.2,23.21,58.7608,5.535,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KECS,2022-06-26,12.7,21.34,43.0612,4.88,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KISP,2024-06-24,25.09,0.0,63.7461,11.763,15.9238,False,False,False,False,0.0,Low,Normal operations
KMVY,2020-04-18,3.8,12.15,86.4864,11.968,11.2216,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRTS,2024-10-14,12.0,0.0,36.0355,3.89,15.617,False,False,False,False,0.0,Low,Normal operations
KGUL,2024-02-23,21.13,0.044,84.8844,8.866,0.0,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
KGUP,2024-02-15,2.25,0.0,48.0441,7.128,16.261,False,False,False,False,0.0,Low,Normal operations
KCRQ,2023-06-09,18.63,0.0,74.7905,3.949,16.261,False,False,False,False,0.0,Low,Normal operations
KDWH,2021-01-09,6.44,0.0,69.8819,1.89,14.8785,False,False,False,False,0.0,Low,Normal operations
KRZZ,2024-10-23,15.57,0.0,77.2242,1.6,15.939,False,False,False,False,0.0,Low,Normal operations
KS32,2024-10-12,10.5,0.972,75.888,4.221,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSAT,2024-10-10,26.11,0.0,39.45,3.289,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KSAT,2024-10-26,26.94,0.0,60.2718,4.79,16.1,True,False,False,False,0.35,Medium,Add water points & shade
KMHE,2022-04-04,7.8,0.0,57.6926,10.88,15.939,False,False,False,False,0.0,Low,Normal operations
KMHE,2022-04-24,6.53,0.275,70.0031,21.75,16.261,False,True,True,False,0.44999999999999996,Medium,Covered waiting & shuttle capacity; Secure temporary structures
KCRQ,2023-07-02,18.77,0.0,85.0782,3.729,16.233,False,False,False,False,0.0,Low,Normal operations
KCRQ,2023-07-22,21.29,0.0,80.5975,3.321,15.939,False,False,False,False,0.0,Low,Normal operations
KDXX,2021-01-17,-3.2,0.0,81.0144,6.99,15.939,False,False,False,False,0.0,Low,Normal operations
KJES,2024-06-18,26.1,0.0,65.2288,4.49,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KEKM,2022-06-03,17.5,0.0,30.0576,7.902,16.905,False,False,False,False,0.0,Low,Normal operations
KDNS,2021-06-22,21.0,0.0,51.4588,5.59,15.939,True,False,False,False,0.35,Medium,Add water points & shade
KEAT,2021-01-27,-0.06,5.863,93.37,2.4,7.4955,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHFF,2022-08-28,26.31,0.0,78.18,2.42,14.0695,True,False,False,False,0.35,Medium,Add water points & shade
KFZG,2023-01-02,17.46,0.0,79.0841,0.9,10.609,False,False,False,False,0.0,Low,Normal operations
KEHA,2021-10-05,19.74,0.0,48.1338,4.401,16.261,True,False,False,False,0.35,Medium,Add water points & shade
KEIK,2021-10-04,15.2,0.0,32.9052,1.639,15.456,False,False,False,False,0.0,Low,Normal operations
KEIK,2021-10-06,15.61,0.0,37.183,3.09,15.4618,False,False,False,False,0.0,Low,Normal operations
KHND,2022-08-05,30.31,0.561,48.706,6.912,15.778,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KHND,2022-08-14,30.36,0.0,46.14,3.509,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KHND,2024-08-09,35.61,0.0,30.1485,6.68,16.261,True,False,False,False,0.35,Medium,Add water points & shade
KHND,2024-08-29,32.01,0.0,15.6663,3.141,16.261,True,False,False,False,0.35,Medium,Add water points & shade
KCSV,2023-07-17,22.02,0.0,74.9713,2.2,7.728,False,False,False,False,0.0,Low,Normal operations
KMIW,2022-04-16,0.46,0.0,58.0239,9.342,15.778,False,False,False,False,0.0,Low,Normal operations
KNJK,2020-04-30,27.95,0.0,19.8559,4.932,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KNLC,2020-04-17,16.25,0.3,55.38,7.68,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNLC,2020-04-30,22.15,0.0,34.3097,11.223,16.583,True,False,False,False,0.35,Medium,Add water points & shade
KBTR,2021-12-07,13.99,27.16,93.7629,6.28,10.1796,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBYY,2021-12-14,24.57,0.0,84.4858,7.092,9.2906,False,False,False,False,0.0,Low,Normal operations
KDQH,2021-06-21,26.19,0.0,79.9718,9.108,15.939,True,False,False,False,0.35,Medium,Add water points & shade
KWHP,2023-09-01,23.6,0.0,56.1442,7.029,12.936,False,False,False,False,0.0,Low,Normal operations
KWWR,2021-11-29,15.1,0.0,39.1374,8.48,16.261,False,False,False,False,0.0,Low,Normal operations
KWYS,2021-11-24,0.06,0.73,77.9395,10.098,14.3712,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KXPY,2021-11-01,20.31,0.0,68.0455,4.598,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KY23,2021-11-27,-0.28,0.07,49.3416,3.36,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KWVL,2023-09-11,19.59,1.52,98.2629,1.521,9.7136,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KD95,2023-06-01,21.86,0.0,40.7386,1.521,16.905,True,False,False,False,0.35,Medium,Add water points & shade
KDAA,2023-06-07,19.68,0.0,45.3187,3.179,15.0465,False,False,False,False,0.0,Low,Normal operations
KDAB,2023-06-26,28.16,0.0,69.113,3.951,16.0994,True,False,False,False,0.35,Medium,Add water points & shade
KDAB,2023-06-29,28.08,0.0,69.7527,4.491,15.3066,True,False,False,False,0.35,Medium,Add water points & shade
KDEC,2023-06-07,19.22,1.02,58.4001,6.908,13.9104,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDEC,2023-06-23,23.06,0.0,53.67,3.951,16.4112,True,False,False,False,0.35,Medium,Add water points & shade
KDTA,2021-06-26,24.0,0.0,24.8864,10.318,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KDTL,2021-06-28,21.2,26.1,73.7377,3.501,15.759,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJXN,2024-06-06,18.59,0.225,65.4462,7.092,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJXN,2024-06-25,22.66,15.534,74.8612,9.218,13.9175,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEGI,2021-01-04,8.64,0.0,56.2309,1.62,16.0784,False,False,False,False,0.0,Low,Normal operations
KEGI,2021-01-21,14.31,0.225,74.3985,5.159,14.9032,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEHR,2021-01-11,-2.8,0.0,77.6853,4.39,15.456,False,False,False,False,0.0,Low,Normal operations
KEIK,2021-01-03,3.39,0.0,35.0778,4.491,15.456,False,False,False,False,0.0,Low,Normal operations
KEVB,2022-03-10,21.6,14.85,88.9812,6.59,12.5055,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEYF,2022-03-20,18.26,21.1,44.1976,10.062,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFDR,2022-03-06,10.5,0.0,50.5098,11.748,13.7568,False,False,False,False,0.0,Low,Normal operations
KFDR,2022-03-31,12.7,0.0,38.32,9.328,15.939,False,False,False,False,0.0,Low,Normal operations
KGDV,2023-01-21,-3.79,0.0,80.7228,7.722,15.617,False,False,False,False,0.0,Low,Normal operations
KFGX,2022-03-17,14.4,0.0,59.7714,2.16,16.422,False,False,False,False,0.0,Low,Normal operations
KCLE,2021-12-27,6.42,5.022,78.9624,7.542,11.985,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMMH,2022-04-08,10.4,0.0,28.8558,4.39,16.1,False,False,False,False,0.0,Low,Normal operations
KDCA,2023-07-25,27.28,0.275,74.8915,6.79,15.939,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDEC,2023-07-15,24.74,4.572,78.8998,5.652,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDED,2023-07-02,29.25,0.0,71.5428,2.871,15.6212,True,False,False,False,0.35,Medium,Add water points & shade
KJYO,2024-06-25,23.6,0.0,53.6939,3.231,15.456,True,False,False,False,0.35,Medium,Add water points & shade
KDUH,2021-06-27,27.2,1.122,61.14,11.07,15.617,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDVL,2021-06-14,19.84,0.0,44.77,5.159,15.617,False,False,False,False,0.0,Low,Normal operations
KDWH,2021-06-11,29.04,0.0,71.2164,6.468,15.617,True,False,False,False,0.35,Medium,Add water points & shade
KMVY,2022-04-07,9.87,8.371,75.4974,10.503,15.94,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOGD,2020-04-21,13.45,0.0,28.1882,5.391,16.261,False,False,False,False,0.0,Low,Normal operations
KLBB,2024-06-04,27.02,0.0,24.4216,7.28,16.261,True,False,False,False,0.35,Medium,Add water points & shade
KDMH,2023-06-30,23.36,0.0,71.8938,3.861,6.9892,False,False,False,False,0.0,Low,Normal operations
KDMO,2023-06-02,26.03,0.275,61.6706,5.379,15.617,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KEAT,2021-06-06,14.39,0.0,43.8052,7.812,16.422,False,False,False,False,0.0,Low,Normal operations
KEDN,2021-06-02,23.84,0.0,73.8304,2.519,15.3842,False,False,False,False,0.0,Low,Normal operations
KEHA,2021-06-20,28.11,0.0,40.6112,10.978,15.939,True,False,False,False,0.35,Medium,Add water points & shade
KHND,2024-02-01,13.18,0.0,50.9082,4.279,16.1,False,False,False,False,0.0,Low,Normal operations
KNJM,2022-04-27,19.85,0.51,56.4831,7.128,13.188,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNLC,2022-04-23,14.04,0.0,55.5067,7.992,15.939,False,False,False,False,0.0,Low,Normal operations
KNTD,2022-04-16,13.31,0.0,72.7749,8.228,14.5248,False,False,False,False,0.0,Low,Normal operations
KXVG,2024-09-05,19.3,0.825,73.7588,6.19,15.939,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KY23,2024-09-29,18.36,0.0,73.389,1.573,15.3945,False,False,False,False,0.0,Low,Normal operations
KSGH,2022-11-21,-0.46,0.0,38.9031,9.08,15.778,False,False,False,False,0.0,Low,Normal operations
KSKF,2022-11-07,26.9,0.0,88.683,7.788,12.844,False,False,False,False,0.0,Low,Normal operations
KSRE,2022-11-28,9.0,0.0,70.7906,3.771,13.7115,False,False,False,False,0.0,Low,Normal operations
KDMO,2023-07-04,28.18,0.0,53.36,3.29,16.583,True,False,False,False,0.35,Medium,Add water points & shade
KDQH,2023-07-19,28.19,0.0,67.1246,2.299,12.996,True,False,False,False,0.35,Medium,Add water points & shade
KDQH,2023-07-26,28.5,0.0,65.83,1.32,15.3024,True,False,False,False,0.35,Medium,Add water points & shade
KDTA,2023-07-05,25.0,0.0,22.5324,8.442,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KDTL,2023-07-06,15.9,0.0,59.0337,4.609,15.778,False,False,False,False,0.0,Low,Normal operations
KDTN,2023-07-10,28.81,0.275,78.2824,4.49,15.939,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDTS,2023-07-20,29.7,0.0,70.3494,2.781,15.62,True,False,False,False,0.35,Medium,Add water points & shade
KODX,2022-04-25,6.95,0.0,46.33,16.797,16.422,False,False,False,False,0.0,Low,Normal operations
KSRE,2024-10-25,22.4,0.0,52.3703,5.79,15.939,False,False,False,False,0.0,Low,Normal operations
KOWD,2020-04-10,7.05,1.0,51.3352,12.213,15.1514,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDRM,2023-06-26,21.06,16.75,90.4443,3.501,13.4345,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLCK,2024-06-05,24.89,0.0,78.88,7.08,15.78,False,False,False,False,0.0,Low,Normal operations
KLCK,2024-06-19,26.67,0.0,74.3478,3.141,15.13,True,False,False,False,0.35,Medium,Add water points & shade
KFAR,2022-06-09,17.14,0.0,37.2757,3.49,16.0994,False,False,False,False,0.0,Low,Normal operations
KTEX,2022-11-03,1.9,12.7,67.7843,6.831,7.2672,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KTEX,2022-11-15,-7.9,0.0,61.17,3.79,16.261,False,False,False,False,0.0,Low,Normal operations
KTKV,2022-11-20,-9.87,0.0,70.5474,2.421,15.4024,False,False,False,False,0.0,Low,Normal operations
KTMA,2022-11-26,15.22,0.0,97.461,5.27,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KLGD,2024-06-01,11.14,0.0,48.89,3.49,15.617,False,False,False,False,0.0,Low,Normal operations
KDTS,2023-06-13,27.56,0.0,76.7346,3.89,15.295,True,False,False,False,0.35,Medium,Add water points & shade
KUIN,2022-11-28,5.91,0.0,80.0526,5.211,14.3117,False,False,False,False,0.0,Low,Normal operations
KUOX,2022-11-04,18.56,0.0,61.8569,5.472,16.569,False,False,False,False,0.0,Low,Normal operations
KVIH,2022-11-05,14.02,34.947,78.9378,14.36,14.6706,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KVPC,2022-11-17,3.46,0.0,50.4803,7.371,16.261,False,False,False,False,0.0,Low,Normal operations
KSTC,2024-10-31,2.66,0.836,78.9804,9.78,12.684,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDWU,2023-07-24,22.76,0.0,91.9512,1.1,16.065,True,False,False,False,0.35,Medium,Add water points & shade
KDXX,2023-07-18,19.5,0.0,63.2214,3.179,15.1514,False,False,False,False,0.0,Low,Normal operations
KDXX,2023-07-25,25.9,0.0,69.113,6.809,12.684,True,False,False,False,0.35,Medium,Add water points & shade
KEHA,2023-07-12,28.26,0.0,69.9622,7.568,14.991,True,False,False,False,0.35,Medium,Add water points & shade
KEHA,2023-07-21,23.44,39.294,78.08,17.556,13.2696,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEIK,2023-07-31,25.94,1.278,43.0808,3.39,16.1,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KHST,2022-08-25,29.65,0.0,73.5,3.949,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KHTS,2024-08-09,27.96,0.0,64.4759,6.688,16.905,True,False,False,False,0.35,Medium,Add water points & shade
KFMM,2022-03-16,10.0,0.0,33.5115,9.18,15.939,False,False,False,False,0.0,Low,Normal operations
KFSO,2022-03-28,-3.49,0.0,67.88,5.39,10.094,False,False,False,False,0.0,Low,Normal operations
KLOL,2024-06-18,10.58,0.0,20.1168,3.89,15.617,False,False,False,False,0.0,Low,Normal operations
KEWB,2021-01-27,-0.91,9.135,93.3038,4.221,10.4025,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHTS,2024-02-18,-0.63,0.0,58.916,7.689,16.1,False,False,False,False,0.0,Low,Normal operations
KHTS,2024-02-27,14.78,6.424,47.5218,7.48,15.7762,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHVE,2024-02-02,7.3,5.544,85.0883,3.49,16.0994,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHXD,2024-02-26,12.2,0.0,43.4042,6.149,16.905,False,False,False,False,0.0,Low,Normal operations
KLSE,2024-06-14,20.08,0.0,56.9184,5.269,14.9962,False,False,False,False,0.0,Low,Normal operations
KWWR,2022-11-14,1.6,2.97,68.7888,7.902,15.2145,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KWWR,2022-11-22,7.8,19.58,59.058,8.789,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KWWR,2022-11-30,-1.0,6.03,66.9636,5.59,16.422,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KY23,2022-11-21,-5.58,0.0,81.03,2.5,15.295,False,False,False,False,0.0,Low,Normal operations
K0CO,2022-10-05,0.5,0.0,85.9611,6.589,13.4064,False,False,False,False,0.0,Low,Normal operations
K0CO,2022-10-08,0.4,0.0,66.99,9.009,15.778,False,False,False,False,0.0,Low,Normal operations
K0VG,2022-10-20,4.3,0.0,58.12,2.79,15.456,False,False,False,False,0.0,Low,Normal operations
K1V6,2022-10-31,13.0,0.0,30.0475,9.333,16.261,False,False,False,False,0.0,Low,Normal operations
K2DP,2022-10-10,13.74,0.0,64.408,2.2,15.778,False,False,False,False,0.0,Low,Normal operations
K2DP,2022-10-27,17.16,0.0,79.0174,9.08,16.583,False,False,False,False,0.0,Low,Normal operations
KSYR,2024-10-22,19.09,0.0,60.6909,1.44,16.422,False,False,False,False,0.0,Low,Normal operations
KSZL,2024-10-25,19.42,6.35,60.8838,10.143,15.4644,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KTBR,2024-10-07,24.09,0.0,73.5216,3.771,14.127,True,False,False,False,0.35,Medium,Add water points & shade
KPHP,2020-04-13,-4.8,0.0,66.4547,13.937,14.839,False,False,False,False,0.0,Low,Normal operations
KPHP,2020-04-27,14.6,0.72,44.3188,6.68,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPIL,2020-04-30,22.9,0.0,56.21,6.468,15.617,False,False,False,False,0.0,Low,Normal operations
KTEX,2024-10-02,14.3,0.0,12.726,5.59,15.94,False,False,False,False,0.0,Low,Normal operations
KFRI,2022-06-11,26.41,0.0,71.6856,5.09,14.2105,True,False,False,False,0.35,Medium,Add water points & shade
KFDK,2021-01-13,2.6,0.0,70.8442,2.519,16.583,False,False,False,False,0.0,Low,Normal operations
KFAR,2021-06-11,26.19,29.44,66.861,15.697,14.8416,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KEGI,2023-06-08,26.92,0.0,65.2258,5.379,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KOSC,2022-04-23,8.2,1.7009999999999998,77.8577,6.372,15.7806,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KTKV,2024-10-31,3.46,3.195,83.4764,6.48,11.0105,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPPA,2020-09-27,26.6,0.0,40.837,12.303,16.261,True,False,False,False,0.35,Medium,Add water points & shade
KPRX,2020-09-17,24.27,0.44,80.29,4.311,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOLZ,2024-03-11,12.0,0.0,45.46,11.18,16.422,False,False,False,False,0.0,Low,Normal operations
KODX,2020-02-25,-1.9,1.1,70.4317,10.503,13.7115,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEIR,2023-06-07,25.46,0.11,74.34,0.847,0.0,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
KGDV,2022-06-14,16.17,1.02,57.0458,12.397,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFGX,2021-01-09,-0.9,0.0,73.161,5.159,15.939,False,False,False,False,0.0,Low,Normal operations
KFGX,2021-01-23,-4.59,0.0,54.1648,4.499,16.422,False,False,False,False,0.0,Low,Normal operations
KFKA,2021-01-15,-1.33,12.339,91.7829,10.08,7.41,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
