PARENT_PLACEKEY,LATITUDE,LONGITUDE
223-226@628-pj4-zzz,40.005059,-75.150912
223-226@628-pj4-zzz,40.005526,-75.150834
222-2kw@62j-shx-snq,42.362561,-71.068438
224-222@8fc-9rv-wx5,29.972919,-95.524708
224-222@5vh-9s6-5j9,37.608987,-122.080865
zzy-22f@627-s8k-psq,40.727188,-73.98344
224-2fk@5vg-7gr-sdv,37.782328,-122.440826
223-27d@5z5-3p7-hbk,34.099212,-118.295087
224-4nw@628-pmf-6x5,39.950225,-75.192905
zzy-222@8fc-8c8-h5z,29.811111,-95.16694
22j-235@5qv-x4d-vvf,32.882068,-96.759034
225-222@5vh-9mw-w8v,37.529851,-121.982805
225-223@62j-sj4-dy9,42.351689,-71.075221
225-3t5@627-s6d-wrk,40.841126,-73.940289
225-2js@627-s6h-5zz,40.851802,-73.904616
225-2pw@627-wm2-94v,40.710542,-74.213547
225-22w@627-s6d-wff,40.84098,-73.943617
225-34d@627-s8j-tvz,40.742033,-73.974195
225-22m@627-s6d-wrk,40.840919,-73.940854
223-222@5vg-9jt-99f,37.970464,-122.058071
226-222@5x4-4b3-btv,47.659944,-122.34217
zzw-222@5z5-3qv-7wk,34.020011,-118.283323
229-222@5vg-7tb-yy9,37.977972,-122.329199
226-227@5z5-3pt-j5f,34.110787,-118.189582
225-223@627-wbn-qmk,40.750396,-74.024256
22p-22m@8g7-46p-mrk,33.733269,-84.349847
222-25r@63g-rf6-qj9,37.603885,-77.541783
23g-237@5qv-x2v-hyv,32.814011,-96.800616
27s-222@5vg-7qm-ysq,37.867669,-122.264312
23j-222@62j-sjg-wzf,42.318255,-71.064697
28y-222@627-s8r-7yv,40.761621,-73.986149
222-222@5pv-9x6-249,39.696615,-86.38213
223-224@8gg-399-yy9,35.453911,-80.592394
226-278@5z4-ztx-b6k,34.041379,-118.429879
226-24g@5z4-ztw-fvf,34.020867,-118.424153
226-29x@5x4-4b8-dvz,47.619537,-122.312447
226-2cr@62j-sgh-zj9,42.336317,-71.101949
226-2sv@8fc-f9s-2kz,29.700025,-95.38844
225-222@5vg-9wm-6x5,37.698452,-121.873845
227-222@627-tz3-xh5,40.856722,-74.128683
222-223@8fw-5k6-sqz,25.687007,-80.402828
22g-23f@5x4-4vt-3wk,47.602461,-122.33175
227-24r@5x4-4b4-rrk,47.613732,-122.335691
2bs-223@627-s8q-vfz,40.757279,-73.975874
22n-222@5z4-zvs-fpv,34.063002,-118.36356
227-224@5vg-7fj-j7q,37.828913,-122.259449
227-227@627-wgt-qzz,40.639542,-73.998621
zzw-222@627-rwf-g8v,40.905487,-73.848837
224-224@627-wbt-sqz,40.753221,-74.000481
zzy-22b@627-s4r-54v,40.770177,-73.982837
228-222@8fw-23h-qxq,25.777835,-80.208782
zzw-222@8g6-yjv-87q,33.909282,-84.354407
22f-224@5vg-8pp-mrk,38.106773,-122.578109
228-22d@5qv-x2t-w8v,32.797273,-96.806916
zzw-222@8fw-27f-z9f,25.833084,-80.207917
228-222@5z5-3rb-5s5,34.057424,-118.353412
23s-222@627-wgz-nh5,40.627553,-74.025509
zzw-222@63s-8xx-y5f,39.659036,-75.736626
229-225@627-wc7-sh5,40.725542,-73.994774
22k-222@627-wbv-fvf,40.755865,-73.992271
zzw-223@62j-shz-vs5,42.359898,-71.053821
229-23p@8g7-475-bhq,33.803804,-84.39361
zzy-22m@5z5-3qt-h5z,34.057493,-118.292701
228-223@8fc-fd5-tn5,29.693336,-95.493834
zzy-22k@5z6-3ch-dsq,33.767396,-118.189452
2cm-222@627-s6h-wc5,40.862565,-73.896435
22b-235@627-s8f-2kz,40.731195,-73.95408
22b-23f@5vg-7ff-gp9,37.806343,-122.268038
22n-222@628-pmf-mtv,39.953659,-75.16918
225-222@5qv-xjh-zpv,32.977871,-96.783407
zzz-222@62j-sjv-5fz,42.359652,-71.073205
282-222@8g7-46m-rp9,33.74925,-84.378941
zzw-222@627-sfv-w8v,41.066982,-73.703112
22k-223@5vh-9wz-kvf,37.676316,-121.784821
23c-223@5qv-x4d-y7q,32.880987,-96.761019
22c-228@627-vv2-649,40.61538,-74.160246
223-23y@5x4-49k-73q,47.606792,-122.30986
22v-222@8fw-5jc-brk,25.683019,-80.417389
zzw-22v@8g7-46z-6c5,33.787584,-84.387075
22r-226@628-pm9-t9z,39.948234,-75.156073
22d-227@5x4-4b8-h89,47.618441,-122.312568
zzw-222@5vg-835-kcq,37.73864,-122.486399
227-243@62j-shz-2p9,42.350695,-71.062826
226-224@5z4-ztx-8gk,34.04202,-118.444126
223-226@628-pmb-fmk,39.945582,-75.155784
zzy-22h@628-pmb-6x5,39.94953,-75.166548
22g-222@628-t6v-nt9,40.363537,-74.653621
225-23j@5z5-3r7-49z,34.097255,-118.331223
22m-26t@627-s8q-syv,40.75506,-73.970479
22z-222@5x4-8j7-2tv,47.663913,-122.331485
22h-225@8fc-fcx-n3q,29.707613,-95.485246
22w-223@8fc-f4c-v75,29.721102,-95.535952
22h-223@8fw-5sv-45f,25.747687,-80.307326
zzw-22c@5vh-9mx-bff,37.521791,-121.993906
zzw-222@8fw-5jt-fj9,25.727688,-80.441233
225-236@628-pmb-9fz,39.953756,-75.165994
22k-222@63g-rdt-hdv,37.576319,-77.517857
22k-237@5vg-7gw-j7q,37.786188,-122.42106
22y-222@5z5-3py-b6k,34.139605,-118.184146
22w-229@5vg-7ms-vmk,37.786404,-122.457913
22n-22m@627-s8r-qcq,40.757713,-73.962506
22d-24n@8fw-5tx-t5f,25.687448,-80.315766
22j-227@627-s4n-hwk,40.774221,-73.963157
23f-222@8g7-474-hwk,33.787224,-84.38247
22r-2bt@5vg-7gr-pqf,37.78503,-122.439197
22r-2ds@5qw-t3p-vvf,32.787597,-96.799425
22c-222@5z6-3cg-mff,33.820848,-118.184986
zzw-22m@5qw-svj-dy9,32.8133,-96.75484
zzw-228@5z5-3qr-c3q,34.05288,-118.263695
zzw-22h@5z4-ztx-y9z,34.033443,-118.451858
zzw-22w@5vg-7gw-dvz,37.787429,-122.427118
zzy-225@8fc-97r-cbk,29.945205,-95.402435
zzw-224@5vh-b55-9pv,37.346324,-121.978967
222-223@5x4-4r5-45f,47.542055,-122.326656
zzy-223@628-pmf-7dv,39.94792,-75.191506
zzy-222@63g-rbk-k75,37.537454,-77.475168
zzw-222@627-w9t-wkz,40.741193,-74.191103
22g-222@5qv-xk7-73q,32.986917,-96.838056
zzy-223@8fc-9tf-pn5,30.000551,-95.471709
222-225@627-wc7-kxq,40.713264,-74.012205
22d-2rt@5vg-833-2p9,37.764449,-122.45689
23b-222@8fc-fg7-gp9,29.817663,-95.465562
22f-222@627-w3x-5fz,40.597148,-74.357984
224-23b@8fc-f3g-vcq,29.702417,-95.578024
zzy-22n@627-wbt-rff,40.752039,-74.007116
222-22f@63g-rf3-2rk,37.584306,-77.514402
224-228@627-s4n-q4v,40.784598,-73.944939
22v-22b@5x4-48d-zcq,47.663984,-122.312376
23w-222@8fc-fhv-fxq,29.741864,-95.483557
226-222@63g-rd2-nyv,37.539106,-77.440388
227-22s@5vg-9jt-8sq,37.970878,-122.055832
222-228@5pn-gvy-tjv,37.107413,-87.91487
228-223@627-w9g-92k,40.640625,-74.094784
223-223@5qv-v84-8gk,32.911192,-96.745331
222-224@5x4-4xj-c89,47.538214,-122.360746
zzy-22g@5z4-ztt-nbk,34.031549,-118.457196
zzw-222@8g6-ymh-fpv,33.910546,-84.37852
zzw-222@5vh-9p8-7t9,37.542745,-121.961038
zzw-222@8fc-ffh-k2k,29.793522,-95.514021
22f-226@8fc-fhm-q2k,29.783014,-95.590244
243-226@627-s8h-xyv,40.744528,-73.990853
227-223@5z5-3rh-gx5,34.058726,-118.213696
288-224@8fc-rmy-r8v,29.795423,-95.569209
22q-22m@5vg-7fn-26k,37.819567,-122.267183
22t-22b@5vh-8v9-sdv,37.249879,-121.847353
222-224@8fw-5k7-fj9,25.68745,-80.364117
222-28v@5vh-b4n-dqf,37.335676,-121.99971
zzy-222@8fc-f9t-fj9,29.707022,-95.402236
222-222@5qv-x2s-rx5,32.810476,-96.836639
zzy-222@8fc-f9t-fj9,29.707936,-95.401533
224-4nw@628-pmf-6x5,39.950065,-75.192539
zzw-223@62j-sgh-99f,42.335616,-71.10674
239-222@627-s4f-h89,40.849463,-73.974994
23r-222@5vh-9qg-gc5,37.491434,-121.933193
225-23w@8fc-8tz-rx5,29.624113,-95.228004
22k-225@8fw-23n-6kz,25.772156,-80.187444
22k-225@8fw-23n-6kz,25.772244,-80.187958
222-222@5pr-6fz-d35,39.053748,-94.67775
222-23f@63s-8zn-nkf,39.68776,-75.660469
zzw-228@5pr-6f5-q2k,39.042031,-94.592128
222-22b@5vh-b4t-vmk,37.382247,-122.036011
224-23n@8fc-fhr-9mk,29.750447,-95.502219
222-223@5pr-544-wp9,39.123162,-94.762458
22m-222@628-pny-c5z,39.941458,-75.113882
226-225@5qw-svm-h3q,32.811423,-96.730931
zzw-222@5x4-4vt-3wk,47.602276,-122.330918
22b-223@5pr-6f5-rkz,39.043768,-94.586754
227-222@8fc-fbn-8vz,29.696014,-95.335196
223-223@5vg-7fg-6x5,37.79753,-122.278229
3cf-223@5x4-49z-r49,47.649172,-122.30734
222-2kw@62j-shx-snq,42.362989,-71.068379
22q-223@5vh-b4f-hqz,37.351588,-122.00579
222-222@628-pmf-6hq,39.949694,-75.199123
zzw-223@8fc-f9x-nkf,29.709978,-95.402045
zzy-22f@5qw-t3p-st9,32.783122,-96.796977
22g-222@627-skv-fxq,40.968263,-73.88451
zzw-222@5vg-7vk-td9,37.88037,-122.297078
222-226@627-sm8-n89,40.936981,-73.874491
222-24v@5x6-psw-kj9,49.184292,-123.134383
222-234@5vh-b74-vvf,37.315234,-121.93094
222-229@63j-5yv-grk,39.82669,-84.853354
zzw-22v@8g7-46z-6c5,33.786835,-84.387169
222-275@8fw-27m-s3q,25.788628,-80.214585
222-4dt@5pr-36y-5zz,39.083442,-94.577427
zzy-222@8fw-5gy-tjv,25.579374,-80.396161
225-2pw@627-wm2-94v,40.70942,-74.212484
225-233@627-sd5-ffz,41.025104,-73.769569
225-22m@627-s6d-wrk,40.840981,-73.941397
226-23d@627-rwy-5zz,40.839373,-73.843739
226-278@5z4-ztx-b6k,34.041218,-118.429425
226-22s@5x4-4b8-hh5,47.616743,-122.310131
22d-229@5vh-7yf-g6k,37.548818,-122.31533
22y-238@627-s8r-dy9,40.752197,-73.981016
22n-225@628-pgj-nkf,39.990316,-75.14046
222-222@628-pm4-g49,39.9263,-75.170387
25s-222@628-pgb-249,39.956392,-75.162664
228-243@627-s8j-9s5,40.744829,-73.993284
222-223@5pr-399-kzz,39.209321,-94.644299
zzw-222@8fc-fd8-8sq,29.669499,-95.437782
222-222@5pr-327-vzz,39.245734,-94.466251
223-2q4@8g7-47b-jd9,33.768184,-84.386465
223-2wy@628-pj9-d9z,40.036936,-75.143656
229-222@627-s84-zxq,40.675337,-73.896317
229-23b@5vg-7gr-7qz,37.770422,-122.426041
22g-222@5z4-zwb-28v,34.064824,-118.447684
227-225@627-tzc-swk,40.900536,-74.164751
zzw-222@5z6-43g-vvf,33.755493,-118.110622
25v-222@8fc-fb8-t5f,29.763629,-95.465892
227-23y@5z4-zvj-f2k,34.042859,-118.469322
284-222@5z5-3qt-qfz,34.060915,-118.302666
227-275@627-s8j-mhq,40.746324,-73.985529
226-23x@5z5-3rk-ct9,34.071849,-118.24535
222-225@5x6-psk-yn5,49.191822,-123.168836
zzw-222@627-wm2-gkz,40.715581,-74.222832
222-223@8fc-rm2-bx5,29.910652,-95.584607
2vx-222@5z5-3rs-k4v,34.045779,-118.254223
zzw-233@627-s8j-5fz,40.735355,-73.989522
226-229@627-s4n-nkf,40.784893,-73.954403
222-222@63s-dmm-2tv,39.696972,-75.663025
zzy-222@5z5-3qw-cnq,34.017393,-118.286293
zzw-22c@627-w9q-73q,40.734534,-74.165734
zzy-222@665-z8y-3t9,43.790823,-79.555136
22h-223@627-s8t-zj9,40.679997,-73.944587
223-222@5vh-b5y-dgk,37.381389,-121.973972
zzy-226@5vg-7gk-k4v,37.711706,-122.391511
222-223@8fc-ffd-68v,29.782951,-95.546655
227-26n@627-s8r-d7q,40.755272,-73.985983
zzw-222@5pr-6f4-5xq,39.05614,-94.609447
222-223@5qv-x2q-qs5,32.815187,-96.786992
223-22v@5z4-zw9-zj9,34.064128,-118.445594
zzz-222@5vg-8dv-6rk,38.116223,-122.599213
22p-228@5z5-3p7-c89,34.095803,-118.283312
zzy-22f@627-wcb-n5z,40.716763,-74.033699
24c-23t@8g7-478-mrk,33.781425,-84.416256
223-22x@5vg-7gc-ct9,37.745536,-122.387376
22h-222@627-wc7-q4v,40.728078,-73.993424
zzw-226@8g7-483-pvz,33.758819,-84.347619
224-224@627-s8j-nwk,40.752072,-73.975577
23t-226@5qv-x4d-w8v,32.884206,-96.761687
zzy-22s@627-s8h-t5f,40.740566,-73.987301
222-228@628-pny-brk,39.945723,-75.114968
227-222@627-wc7-syv,40.731447,-73.992338
zzy-22j@627-s6d-wff,40.841636,-73.942138
222-254@627-s8j-ndv,40.746312,-73.981422
222-2sq@5vh-b85-d5f,37.405121,-122.140284
zzy-22v@5z5-3qt-qfz,34.061441,-118.302512
222-224@627-rw9-yn5,40.879962,-73.879926
22x-2bp@8fw-23m-jy9,25.779312,-80.188394
zzy-229@627-s8r-8d9,40.763662,-73.981106
228-222@627-s4d-zxq,40.855737,-73.964928
222-223@628-pj5-c3q,40.007292,-75.126897
22t-226@627-s8j-mx5,40.744659,-73.981475
235-222@5vh-b74-yy9,37.326724,-121.940599
222-225@5x4-4b5-djv,47.606694,-122.337221
22q-22g@8fv-zjc-qs5,25.95745,-80.143819
222-259@5z5-3qy-6c5,34.031591,-118.266088
22x-222@627-s4r-tgk,40.777495,-73.983079
zzy-223@63r-tvb-zxq,38.677855,-77.351617
zzw-223@8fc-f9x-nkf,29.707958,-95.39531
223-223@5vg-3k4-y7q,38.131411,-122.220969
222-22s@5z5-3qs-b8v,34.049274,-118.260756
222-2bf@627-s8h-zpv,40.734517,-73.983343
zzw-224@5vg-7gx-xqz,37.747412,-122.420959
226-223@627-s8n-8sq,40.765486,-73.952496
2v8-222@5z4-zw9-x5z,34.064936,-118.446294
222-22y@627-wc9-zzz,40.718604,-74.034908
23t-226@5qv-x4d-w8v,32.883815,-96.761924
224-222@627-vvz-gx5,40.660249,-74.20579
zzw-223@5qv-x3b-kxq,32.906156,-96.918933
zzw-222@627-w7c-jn5,40.510682,-74.217555
zzy-222@63g-qrk-6kz,37.238398,-77.337815
zzy-222@665-z94-p35,43.833453,-79.557858
224-22b@8fw-23k-hnq,25.767642,-80.185684
zzw-223@8fy-f44-4y9,28.546727,-81.650497
zzw-222@5pm-cst-7t9,36.063697,-88.116133
zzy-22r@5qw-t3p-sqz,32.781009,-96.798435
222-225@8fw-75g-cwk,25.809034,-80.336639
zzw-222@5vg-7fj-n3q,37.822956,-122.260264
zzw-223@627-vvn-yd9,40.590969,-74.132412
222-22j@8g7-3yp-9pv,33.70154,-84.480575
223-223@8g6-yk6-psq,33.88314,-84.246572
222-24y@8fc-fb2-pjv,29.67848,-95.420357
zzw-226@8fw-27m-ty9,25.787458,-80.213947
222-24p@8fc-f7b-7h5,29.752971,-95.606622
zzw-222@5vh-b58-mzf,37.350308,-121.908275
222-234@5x4-4xk-y7q,47.548066,-122.375998
222-22x@8fw-75t-d5f,25.795427,-80.319531
223-225@62j-sny-rff,42.453631,-71.35561
zzw-222@5vh-7y2-td9,37.478052,-122.255566
228-222@8fw-5tt-t7q,25.682033,-80.336118
zzw-222@5vh-b4n-ffz,37.335871,-121.99877
222-24c@8g7-4bz-jgk,33.85719,-84.429369
222-28m@5pr-3bd-8vz,38.974747,-94.394475
222-254@8fw-5vj-ygk,25.696046,-80.335169
222-2n4@628-tnv-g6k,40.495911,-74.449375
222-27y@8g7-485-6kz,33.771915,-84.366042
222-2hn@8fw-27m-vzz,25.78852,-80.215564
222-226@5vg-7rt-wzf,37.937396,-122.360756
zzy-226@5x4-4vt-4jv,47.603665,-122.323984
222-2t5@627-vvn-jqf,40.584748,-74.085802
zzw-223@62j-sgh-99f,42.335633,-71.107191
222-246@627-s57-xyv,40.882192,-74.056578
222-5g9@62j-sgh-92k,42.337532,-71.105975
222-2hd@8fw-27n-2zf,25.791875,-80.216057
222-2n4@628-tnv-g6k,40.495943,-74.449797
224-223@5z5-3qr-kmk,34.055884,-118.257496
222-2nz@5x4-4r2-m6k,47.563277,-122.30829
267-222@627-s8j-rkz,40.738909,-73.975639
222-2sq@5vh-b85-d5f,37.40527,-122.140477
222-43q@5x4-47t-j35,47.662911,-122.281849
222-4dt@5pr-36y-5zz,39.083215,-94.577143
zzy-222@8fc-f9t-fj9,29.70832,-95.401576
222-2gk@5vg-7h2-6hq,37.765917,-122.389579
zzy-222@8fc-f9t-fj9,29.707637,-95.40192
222-5b4@627-s8n-7qz,40.764556,-73.956807
zzw-223@62j-sgh-99f,42.33583,-71.10688
222-5b4@627-s8n-7qz,40.764369,-73.956595
222-5g9@62j-sgh-92k,42.336967,-71.105576
222-293@5vh-b7v-jsq,37.435191,-122.174123
zzy-222@63s-2xr-4d9,37.644184,-77.628788
224-23c@8g7-472-r49,33.801173,-84.412717
23c-22m@5vh-9p9-jsq,37.546764,-121.982163
225-225@628-pnw-kfz,39.964861,-75.134518
zzy-223@627-rwb-wzf,40.850896,-73.845729
224-22p@627-rwf-xnq,40.866383,-73.827429
222-222@8fw-5sz-6rk,25.728891,-80.242871
zzw-223@63r-tx8-yqf,38.642693,-77.291358
223-259@5z5-3qy-t7q,34.037117,-118.266477
22d-225@627-wc9-nbk,40.709898,-73.990091
229-222@5vg-7fk-5zz,37.80866,-122.25332
2n8-222@5z5-3rr-syv,34.053691,-118.251309
222-22s@63g-rcc-975,37.547993,-77.565269
222-222@5s7-wp4-54v,46.006893,-91.481713
222-22n@628-pm9-wtv,39.951672,-75.152448
zzw-222@627-w9t-cnq,40.725053,-74.194762
225-222@5qv-xjh-zpv,32.978719,-96.784304
224-224@5vg-7fg-hwk,37.8063,-122.265728
223-2kf@627-s8j-tjv,40.737242,-73.976575
223-222@62m-dnj-f2k,43.197456,-71.562786
223-226@628-pj4-zzz,40.005922,-75.150805
223-222@5vg-7fh-xt9,37.810701,-122.288903
3cf-223@5x4-49z-r49,47.648707,-122.307237
224-222@5x4-4fr-9fz,47.669358,-122.384909
zzy-223@5z4-zxb-bp9,33.97753,-118.393526
222-222@5x4-4b2-b49,47.653109,-122.302591
22b-22f@627-wgz-2c5,40.632777,-74.01195
223-224@8g6-yjq-yn5,33.948713,-84.334398
22p-2g4@8g6-ym3-x3q,33.847304,-84.366426
228-222@8f7-djn-td9,32.763789,-89.140004
222-235@8fw-5sp-b8v,25.784041,-80.300209
232-225@627-s6g-pgk,40.817282,-73.92001
259-24j@5qv-x2t-xdv,32.802152,-96.800743
227-222@627-vsr-94v,40.525959,-74.200093
zzw-222@8fw-5th-2rk,25.765528,-80.239578
222-222@8fc-f88-zvf,29.662926,-95.739679
225-34d@627-s8j-tvz,40.741093,-73.974506
225-3t5@627-s6d-wrk,40.841253,-73.941106
225-246@627-s6g-mzf,40.817033,-73.919368
226-2sv@8fc-f9s-2kz,29.699848,-95.388732
225-236@628-pmb-9fz,39.953215,-75.165561
zzw-229@5vh-8v9-bff,37.245344,-121.889168
zzw-222@63q-6zm-xh5,43.046662,-77.089427
24p-222@8fc-f7j-dy9,29.735089,-95.620421
223-225@5x4-488-zfz,47.70491,-122.332314
224-226@8fw-23n-789,25.774973,-80.190551
229-223@63g-rf2-pd9,37.584613,-77.500877
222-223@8g6-ykz-6x5,33.841421,-84.37905
zzy-224@628-tnn-k75,40.496847,-74.442508
22j-22t@5qv-v83-vzz,32.91268,-96.734199
22z-222@8fc-ffc-y7q,29.778869,-95.545689
23w-225@5vg-966-c3q,37.973195,-122.52644
22q-225@627-wdc-52k,40.578163,-73.961643
222-22t@627-s4n-gzf,40.770349,-73.968294
222-223@5vh-8rz-rx5,37.309676,-121.810809
233-22d@5z6-43f-rzf,33.768185,-118.199817
25v-224@8fc-9t9-sdv,29.993255,-95.485631
225-22h@5vg-7gt-d5f,37.793676,-122.400155
222-22j@627-s4w-3qz,40.809785,-73.949343
22n-222@627-wc7-3yv,40.724221,-73.99728
225-224@5z5-3rh-g8v,34.057843,-118.208472
22c-23b@63s-8zm-vxq,39.687185,-75.670148
223-22r@627-s8k-3qz,40.751713,-73.991123
223-239@5z5-3qq-9pv,34.062149,-118.316271
zzy-23k@627-s8j-nkf,40.750696,-73.976375
22j-222@5pw-p89-py9,41.614946,-88.199592
22d-22m@62j-shk-h89,42.279637,-71.169113
zzw-222@627-s5w-rzf,40.877729,-73.913437
zzw-223@8fw-76n-575,25.759308,-80.419275
zzz-222@627-s6g-qmk,40.82457,-73.93514
222-23r@5pr-6f5-nh5,39.04765,-94.591447
zzw-222@8g7-46r-7qz,33.754078,-84.372607
222-223@8g7-3yw-bp9,33.678031,-84.494681
222-23b@665-z94-66k,43.82553,-79.536708
zzy-2ns@627-wc7-9s5,40.716843,-73.999787
222-222@5vg-3kd-c5z,38.115537,-122.245761
227-223@8fw-23m-5vf,25.776115,-80.193275
zzy-225@5q9-9y6-ct9,39.655821,-104.990333
222-4dt@5pr-36y-5zz,39.083552,-94.576969
zzy-222@5vh-7y6-92k,37.481029,-122.227623
222-226@8fc-fh6-8n5,29.733026,-95.604091
22r-222@5qv-x49-3nq,32.953061,-96.827834
22d-3bd@5vg-833-2p9,37.764635,-122.457591
222-222@5qv-x2s-rx5,32.809243,-96.837597
223-235@8fw-27m-tqf,25.790992,-80.211732
zzw-223@665-z8y-dvz,43.795344,-79.528326
222-223@8fc-f9y-y9z,29.679332,-95.394221
223-223@5qv-x4n-4d9,32.90893,-96.773398
222-222@8fv-zkz-ht9,25.883178,-80.16483
227-224@628-pmf-8vz,39.953369,-75.194082
227-227@627-wgt-qzz,40.639266,-73.998113
22d-223@8g7-4bt-wff,33.841604,-84.426144
228-226@5z5-3p5-vxq,34.077725,-118.260015
22s-25q@8fw-23n-73q,25.775225,-80.192071
229-223@5z5-3p7-djv,34.090592,-118.286391
zzy-227@8g6-yjv-5fz,33.913016,-84.34979
224-222@8fc-rm4-j7q,30.008103,-95.589575
222-22k@8fw-27j-7wk,25.78543,-80.225481
zzy-23g@5vg-7gt-f4v,37.790093,-122.401044
22c-22p@5vh-6z5-789,37.258903,-121.947033
zzw-222@5q9-9y5-zmk,39.643525,-105.008597
225-22r@627-wgb-qpv,40.654628,-73.944606
222-5g9@62j-sgh-92k,42.337771,-71.105841
22h-226@627-s8n-649,40.764513,-73.953712
22h-226@627-s8n-649,40.764772,-73.953877
222-224@627-vsw-6hq,40.560395,-74.16285
zzy-222@628-pmf-8vz,39.956634,-75.197782
22n-223@8g7-46r-649,33.747054,-84.372902
zzw-222@628-pgf-2hq,39.958254,-75.200043
225-234@627-s8r-dgk,40.754703,-73.987245
22d-227@5z5-3qs-8jv,34.049963,-118.281112
224-22b@627-tz7-b49,40.862894,-74.163753
zzw-22n@5vg-8pp-hbk,38.096274,-122.578075
22x-228@627-wc5-8d9,40.715287,-74.050582
222-22c@5pj-nnb-xqz,38.43162,-90.954218
zzw-222@5vh-bfh-xnq,37.437146,-121.882985
222-23r@665-z8t-yd9,43.787225,-79.497021
zzy-222@8fc-9wk-h89,29.780123,-95.548583
226-236@5z4-zw3-5s5,34.061112,-118.414617
zzw-222@8fc-98c-j9z,29.986941,-95.333915
222-43q@5x4-47t-j35,47.662459,-122.283305
222-5b4@627-s8n-7qz,40.764102,-73.956381
zzy-222@5qv-x2s-s89,32.813577,-96.83757
22b-247@5vg-7gv-4gk,37.784798,-122.407552
22m-23w@5vh-b8j-tjv,37.443063,-122.171001
zzy-222@5vg-846-xwk,37.663505,-122.468347
224-239@5z5-3p7-hwk,34.097764,-118.287079
zzy-22j@627-s6d-wff,40.841517,-73.940949
22c-223@5vg-9gn-s89,37.972739,-122.04462
22d-223@8fw-5vj-wkz,25.700258,-80.33484
zzw-223@5x4-4r2-6c5,47.571124,-122.2978
223-258@627-s4v-g6k,40.790396,-73.953766
223-226@628-pj4-zzz,40.005808,-75.150205
228-3p3@5z5-3p7-gff,34.09785,-118.291197
zzw-226@62j-sp3-kpv,42.461456,-71.385922
22c-245@627-s8h-wrk,40.74296,-73.984908
225-22f@5vg-7f9-q4v,37.805511,-122.422129
zzw-222@5vg-7gt-zzz,37.77692,-122.394463
224-222@627-s8j-tsq,40.741796,-73.97441
zzw-222@5z6-3n2-w6k,33.809063,-118.136861
234-222@627-wdb-fpv,40.577129,-73.962358
zzy-224@5z5-3r5-4y9,34.09824,-118.358481
22j-22y@627-s8k-3bk,40.752022,-73.991776
2bw-222@627-wgz-r8v,40.636156,-74.007728
227-222@8fw-5tq-8n5,25.741905,-80.254379
22y-22k@5qv-x3m-kmk,32.816388,-96.845055
zzw-23h@627-vsh-73q,40.582175,-74.166289
277-222@5x4-4b5-qj9,47.6121,-122.339505
22b-22v@627-s8n-6kz,40.765953,-73.955744
zzw-22b@5vh-9nh-xbk,37.526715,-122.001299
234-22k@628-pmb-8vz,39.951118,-75.15862
223-225@5z5-3qr-bp9,34.054113,-118.265942
zzw-226@8g6-yjy-qzz,33.916109,-84.349395
zzw-222@8fc-f92-bff,29.688772,-95.650898
222-22c@627-s8q-tsq,40.759698,-73.978275
zzw-223@5vg-7fm-zzz,37.820234,-122.266015
222-25n@8fv-zj5-9xq,25.967883,-80.143912
222-23f@63s-8zn-nkf,39.687597,-75.660323
223-222@62j-sj4-7h5,42.341457,-71.091414
zzy-222@8fw-779-sbk,25.771715,-80.360215
zzw-223@627-w2m-q9f,40.505514,-74.398307
222-227@63g-rdv-bx5,37.583667,-77.50932
222-224@5vh-8tb-yd9,37.313442,-121.772728
zzz-222@627-rwc-9pv,40.861433,-73.881119
zzy-228@62j-shx-dy9,42.359875,-71.057615
222-22n@8fc-9q5-s89,29.811557,-95.421911
222-226@62j-shz-2x5,42.349669,-71.06236
222-2fv@627-s6d-whq,40.839395,-73.941747
zzy-226@5x4-4vt-4jv,47.603584,-122.323752
222-222@5qv-x3m-hnq,32.813214,-96.841687
223-226@628-pj4-zzz,40.00621,-75.150908
zzw-222@627-rwv-7bk,40.837633,-73.816846
222-222@63s-dmm-2tv,39.697061,-75.662453
223-222@63j-5yv-st9,39.826996,-84.842672
224-2fk@5vg-7gr-sdv,37.782761,-122.441389
zzy-228@5z4-ztw-xwk,34.03716,-118.441257
22d-222@5z4-zw9-v9f,34.058312,-118.443096
zzw-223@8fc-fh7-ckf,29.736136,-95.550552
223-229@627-vtn-575,40.555777,-74.284335
zzw-223@5vg-7s3-5xq,37.92062,-122.348723
223-22h@5vh-8sb-sbk,37.33477,-121.880459
zzy-22z@627-s8j-hwk,40.738146,-73.999739
225-238@5vg-7gs-5vf,37.78562,-122.42895
zzw-222@8fc-8d9-59f,29.743082,-95.304015
222-227@5pr-388-qpv,39.191119,-94.577476
223-222@5vg-9jv-dqf,37.967079,-122.05281
zzy-222@5vg-9wm-bx5,37.700108,-121.886292
222-225@5vh-bbh-389,37.384266,-122.087848
286-225@5qv-x4k-68v,32.869133,-96.766924
22c-222@8fc-f92-85f,29.701486,-95.641961
22f-222@8fw-266-7yv,25.927816,-80.199466
224-224@5z4-zwc-syv,34.072598,-118.3893
222-222@8fc-9s4-ffz,29.954517,-95.548019
zzw-223@5pr-3pv-h3q,39.264393,-94.575695
23m-222@5z5-3rh-hqz,34.061518,-118.205751
zzy-226@8fc-8pn-hyv,29.5495,-95.10918
222-222@8fc-fbj-dd9,29.729457,-95.419005
